ds_n,model,strategy,n.samples,n.attributes,n.rare,p.rare,L1.mean,L1.min,L1.max,L1.sd,L2.mean,L2.min,L2.max,L3.mean,L3.min,L3.max,L3.sd,T2,T3,T4,C2.mean,C2.min,C2.max,C2.sd,C3.mean,C3.min,C3.max,C3.sd,C4.mean,S1.mean,S1.min,S1.max,S1.sd,S2.mean,S2.min,S2.max,S2.sd,S3.mean,S3.min,S3.max,S3.sd,S4.mean,S4.min,S4.max,S4.sd
QSAR-TID-101584,MLP,WC,74,1024,14,18.9189189189189,0,0,0,0,0,0,0,0.0002900961351879,1.21028900505754E-33,0.0083000350644931,0.0012005029095463,13.8378378378378,0.810810810810811,0.05859375,0.119026772747585,0,0.535019282831929,0.0814218277888361,0.735787056587838,0.216216216216216,0.959459459459459,0.0958210487391083,0.864864864864865,0.11515104029911,0,0.948305367103395,0.198130944307938,0.101281571061644,0.0654296875,0.1318359375,0.0125372854588367,0.0557375667275899,0,0.899283069277104,0.133921835969648,0.000206867937368,0,0.0080610144384721,0.000974802940612
QSAR-TID-101602,BG,WC,79,1024,21,26.5822784810127,0,0,0,0,0,0,0,0.0003387200578473,0,0.0141370255402389,0.0018153834852138,12.9620253164557,0.810126582278481,0.0625,0.106627024884459,0.001628480894113,0.394453668153298,0.0709283426575723,0.713125494462025,0.151898734177215,0.89873417721519,0.196419953497747,0.0886075949367089,0.0801153840162815,0,0.794000029563904,0.147833846375724,0.0973182091346154,0.0244140625,0.1318359375,0.0181158364809329,0.0177279711958492,0,0.214832271217347,0.038140536240225,0.0005750797941848,0,0.0227387739979289,0.0031483045261496
QSAR-TID-101610,DT,WC,145,1024,22,15.1724137931034,0.0032764639540989,1.7284383327448E-20,0.0862033221348091,0.0139970404925923,0.0002053012058865,0.0002053012058865,0.0002053012058865,0.0001809429086028,0,0.0054884130213542,0.0006736272066126,7.06206896551724,0.620689655172414,0.087890625,0.0959468978996087,0,0.570109980660741,0.0754834279785964,0.697137661637931,0.158620689655172,0.937931034482759,0.0865314572267011,0.862068965517241,0.114727556215314,0,0.854101461514384,0.181769259878061,0.0792236328125,0.0068359375,0.130859375,0.0360907751872676,0.0382625426061238,0,0.729489306561006,0.10775042013141,7.42287554558486E-05,0,0.0027685132526696,0.0003051432468688
QSAR-TID-101612,RF,WC,91,1024,28,30.7692307692308,0,0,0,0,0,0,0,0.0001214437073173,0,0.0030127071809533,0.0004738607474513,11.2527472527473,0.791208791208791,0.0703125,0.101239115830741,0,0.475365451301025,0.0782131697664321,0.74454842032967,0.230769230769231,0.956043956043956,0.111806934139439,0.120879120879121,0.112475989283627,0,0.434580649099042,0.148441007295327,0.09873046875,0.0205078125,0.1318359375,0.0158915890609453,0.0349387292981736,0,0.261088038328808,0.060972527158181,0.000214139362399,0,0.0104312965063867,0.001145536081195
QSAR-TID-10187,DT,SG,64,1024,8,12.5,0,0,0,0,0,0,0,0.0003679340578651,7.70371977754894E-34,0.0121083037072612,0.0019570510332104,16,0.609375,0.0380859375,0.131068777343872,0.0012797877816849,0.484991147369374,0.0937499049683717,0.52862548828125,0.5,0.875,0.0497741775397781,0.59375,0.152445146475442,0,0.8045493359003,0.136561707393695,0.072265625,0.0029296875,0.1201171875,0.0287499349414148,0.0182135694752079,0,0.120181663208579,0.0252500412962662,0.0006150615264506,0,0.0344264265318318,0.0043313009666285
QSAR-TID-102667,SVR,RO,106,1024,13,12.2641509433962,0.0118233861624425,2.52278633221403E-19,0.218595142570291,0.0486091632889116,0.0024803521711297,0.0024803521711297,0.0024803521711297,0.0021593558757541,1.23259516440783E-32,0.0423421805381838,0.0081273142061342,9.66037735849057,0.688679245283019,0.0712890625,0.118312804771434,0,0.739019058588042,0.110727177074688,0.708993587853774,0.0566037735849057,0.924528301886792,0.127746303898654,0.943396226415094,0.125572164922254,0,0.757796586896386,0.186841017819722,0.0878720238095238,0.0107421875,0.126953125,0.0278270824164019,0.0367115296276067,0,0.574255667111812,0.0819593278031383,0.0028300370869997,0,0.159468930699542,0.0195870230300582
QSAR-TID-102669,SVR,NONE,180,1024,29,16.1111111111111,0.0057514552971335,3.29269587957392E-20,0.199816393617196,0.0265520868236177,0.0007341758120866,0.0007341758120866,0.0007341758120866,0.0007048091567778,7.81638053350093E-34,0.0291678416338394,0.0033965670825044,5.68888888888889,0.672222222222222,0.1181640625,0.120179729765096,0,0.872017052128929,0.127704607874542,0.694417317708333,0,0.955555555555556,0.134355690838726,0.927777777777778,0.0683051963215336,0,0.680440735886255,0.128710483719276,0.0655551675977654,0.015625,0.1220703125,0.0211204489622952,0.015848788381295,0,0.187221084654454,0.0418857148232346,0.0014820677965156,0,0.141102335724297,0.0118924627988485
QSAR-TID-102988,DT,WC,88,1024,6,6.81818181818182,0.0316667861537799,4.22773732593538E-19,0.241294585075598,0.0511296218014896,0.0035873163183093,0.0035873163183093,0.0035873163183093,0.0026652185339356,7.70371977754894E-32,0.0418388616346576,0.0061345782003496,11.6363636363636,0.386363636363636,0.033203125,0.23251317822831,0,0.775784174553116,0.196163510509204,0.556008078835227,0.522727272727273,0.931818181818182,0.0876399127753976,0.590909090909091,0.147769816154162,0,0.639159155413475,0.144052625579166,0.0376032686781609,0.0078125,0.099609375,0.0233026804443726,0.031446509544489,0,0.34046712060535,0.0582530745998421,0.003511791894083,0,0.117071001555281,0.0181579475699248
QSAR-TID-103062,MLP,WC,74,1024,6,8.10810810810811,0,0,0,0,0,0,0,0.0002602777144365,9.3182727931931E-34,0.0105091420983352,0.0013602607934073,13.8378378378378,0.810810810810811,0.05859375,0.127447510280617,0,0.561472071332844,0.0890241216343063,0.72240551097973,0.202702702702703,0.945945945945946,0.0829250939695629,0.891891891891892,0.0927032691534658,0,0.698966931002859,0.145690537740745,0.098191352739726,0.0283203125,0.1318359375,0.0168565433304668,0.0170756414889436,0,0.184185764173951,0.0324963096680853,0.0004178782787824,0,0.0193807993104117,0.0023197420785878
QSAR-TID-103071,RF,GN,150,1024,15,10,0.0117316753740885,0,0.164217058478186,0.034558121593632,0.0013239342167093,0.0013239342167093,0.0013239342167093,0.0012016577420542,0,0.0270552547392881,0.0040307575539056,6.82666666666667,0.5,0.0732421875,0.103574017229568,0,0.496583963400316,0.0795344769239746,0.519811197916667,0.493333333333333,0.853333333333333,0.0551089952364001,0.506666666666667,0.188020014956037,0,0.746184359418221,0.182326921469383,0.0606714031040268,0,0.1083984375,0.0294456842798936,0.0630481948050976,0,0.556791098240381,0.0994978691625556,0.0017060717163465,0,0.0865051441716055,0.0100036362990376
QSAR-TID-103453,MLP,WC,73,1024,18,24.6575342465753,0,0,0,0,0,0,0,0.0002840126742543,9.6806175624028E-34,0.0161530552001684,0.001909853852752,14.027397260274,0.821917808219178,0.05859375,0.110152933588991,0,0.422111275161528,0.0774675711601479,0.688931399828767,0.136986301369863,0.89041095890411,0.219648632506738,0.958904109589041,0.126067992347487,0,1,0.235401433028874,0.100382486979167,0.0654296875,0.126953125,0.0125457115900546,0.0643693257532808,0,1,0.16076858996256,0.0005789825894964,0,0.0115727883323211,0.0019614169000188
QSAR-TID-103800,MLP,NONE,91,1024,12,13.1868131868132,0.0104091252395988,3.28186877285808E-21,0.224370502819822,0.0328813444496952,0.0011776515712619,0.0011776515712619,0.0011776515712619,0.0015185720793666,1.73333694994851E-33,0.0452975807131142,0.0062258269127111,11.2527472527473,0.472527472527473,0.0419921875,0.12556376530198,0,0.53617407156763,0.0999134233404566,0.622649811126374,0.197802197802198,0.934065934065934,0.0611383015673741,0.934065934065934,0.192722378542881,0,1,0.280438935147866,0.0455078125,0.005859375,0.1357421875,0.0313949822174428,0.0664512697278008,0,1,0.17542723626144,0.0036093001460526,0,0.148608916497267,0.0220331370041319
QSAR-TID-10407,SVR,SG,176,1024,17,9.65909090909091,0.0115258059950642,4.04737936381915E-19,0.158722785249691,0.0271814219149845,0.0008674760051487,0.0008674760051487,0.0008674760051487,0.0014111792342498,1.10933564796705E-31,0.133556196609874,0.0103192122134887,5.81818181818182,0.414772727272727,0.0712890625,0.10083658105633,0.0007689534632201,0.497216869443969,0.082024202688077,0.542314009232955,0.517045454545455,0.954545454545455,0.0604440344841821,0.153409090909091,0.0871429908190912,0,0.836294314719035,0.154130409707206,0.0537723214285714,0,0.10546875,0.0266181685971477,0.0261811002949102,0,0.69938818083138,0.0953888475865993,0.0020417463910212,0,0.134709910955177,0.0119640521414216
QSAR-TID-10426,XG,WC,27,1024,9,33.3333333333333,0.0441107471163875,2.56328743313577E-19,0.284921016248638,0.0657501223049906,0.00610872257269,0.00610872257269,0.00610872257269,0.0055620348681119,0,0.07017463299815,0.014160875692661,37.9259259259259,0.37037037037037,0.009765625,0.282210550864248,0.0340968618194406,0.710215168048474,0.130586465263796,0.710828993055556,0.0740740740740741,0.962962962962963,0.0891345923680864,0.814814814814815,0.188021158191873,0,1,0.32784609917788,0.0375225360576923,0.005859375,0.1044921875,0.0332790642127683,0.113674010760777,0,1,0.260892570360168,0.0031134142254785,0,0.039296912703875,0.0100301860493123
QSAR-TID-10466,SVR,WC,78,1024,11,14.1025641025641,0.0175509283221767,1.46021695129543E-18,0.177129072011394,0.03088111299518,0.0012494520306909,0.0012494520306909,0.0012494520306909,0.0010320557337795,3.21037150288258E-31,0.0228453068273528,0.0029003513988589,13.1282051282051,0.346153846153846,0.0263671875,0.178875667486383,0,0.553449152575253,0.133835475497474,0.53584485176282,0.5,0.884615384615385,0.0729482691570776,0.615384615384615,0.0978754509269095,0,0.502197102877397,0.076928426357255,0.0782518262987013,0.0048828125,0.138671875,0.0406913773047864,0.0162070124092344,0,0.25220193013845,0.0320285707202524,0.0010590010278681,0,0.042480463036537,0.0054805655923936
QSAR-TID-10478,DT,RO,86,1024,19,22.093023255814,0,0,0,0,0,0,0,0.0003926530049917,0,0.0307866214178741,0.0033395885305065,11.906976744186,0.779069767441861,0.0654296875,0.102510637863235,0,0.490726437056299,0.0797029249276781,0.736839117005814,0.244186046511628,0.906976744186046,0.0811523948735493,0.127906976744186,0.157331927257868,0,0.800688119711626,0.152116839089373,0.0950482536764706,0.0146484375,0.1318359375,0.021174795946499,0.0287138386540798,0,0.233091122099036,0.0392355862518917,0.0002335355928564,0,0.0115974575713721,0.0012906134307004
QSAR-TID-10618,DT,RO,134,1024,27,20.1492537313433,0.0026662961654942,1.16133849765965E-20,0.121343064657228,0.014713384507431,0.0002219772690275,0.0002219772690275,0.0002219772690275,0.000279549924679,0,0.0089082618014564,0.0013039422549918,7.64179104477612,0.529850746268657,0.0693359375,0.101419593916596,0,0.570762175801266,0.0814554050688957,0.629503847947761,0.58955223880597,0.955223880597015,0.0568073141282142,0.223880597014925,0.107848064377172,0,0.772623907736017,0.163502295976782,0.0612003641917293,0,0.1103515625,0.0315172092417093,0.0400479819874264,0,0.596947702805273,0.120826046577777,0.0001775658251836,0,0.0076237952637884,0.0009048966155713
QSAR-TID-10621,DT,RO,99,1024,20,20.2020202020202,0.006577100072998,6.31998418062714E-19,0.0676468546664128,0.0157190903106275,0.0002878521889962,0.0002878521889962,0.0002878521889962,0.0001708911920997,3.08148791101958E-33,0.0032510723358311,0.0004908073644509,10.3434343434343,0.454545454545455,0.0439453125,0.144335917681892,0.0005233632776635,0.576243921070083,0.105904847628005,0.519363557449495,0.494949494949495,0.868686868686869,0.0520110240686279,0.444444444444444,0.102424977760232,0,0.402930346059213,0.0878899481814972,0.058414381377551,0.0078125,0.0927734375,0.0217804053382616,0.0169053059602321,0,0.162352863775397,0.0320224130024227,0.0001991346398053,0,0.0052057809985933,0.0006478304215876
QSAR-TID-10728,XG,WC,172,1024,11,6.3953488372093,0.0217818119102165,1.90378528386304E-19,0.225521801244368,0.0426213045948397,0.0022804614493804,0.0022804614493804,0.0022804614493804,0.0014821284666914,1.23259516440783E-32,0.0300957896802532,0.004230996158548,5.95348837209302,0.418604651162791,0.0703125,0.111532945301967,0.00038879515133,0.675998854486157,0.115809728374789,0.522216796875,0.5,0.930232558139535,0.0546251636171198,0.726744186046512,0.120797966526662,0,0.717096735341987,0.133762080056943,0.0491422240497076,0,0.103515625,0.0235203267468096,0.0211783950778798,0,0.260100045499497,0.0431091327123603,0.005203671863232,0,0.156446681563036,0.0202651908079427
QSAR-TID-10778,RF,WC,82,1024,21,25.609756097561,0,0,0,0,0,0,0,0.0003577084687584,5.56210224529957E-34,0.0202247257467424,0.0022855058352658,12.4878048780488,0.804878048780488,0.064453125,0.107124396868702,0,0.48421542632778,0.070800955810928,0.687190358231707,0.158536585365854,0.890243902439024,0.225548883380015,0.121951219512195,0.111603598379401,0,0.712841485772534,0.186954505663823,0.0972945601851852,0.0244140625,0.1318359375,0.0163581101508389,0.0370628319992226,0,0.480862751894036,0.0907258269199488,0.0001254017621304,0,0.0039073458957242,0.0005595543638011
QSAR-TID-10782,DT,WC,116,1024,17,14.6551724137931,0.0088245799572044,2.00101956471054E-19,0.285942060040426,0.0472310888793162,0.0022894181426579,0.0022894181426579,0.0022894181426579,0.0018612514235202,6.93334779979405E-33,0.0839066291815775,0.01078670334572,8.82758620689655,0.732758620689655,0.0830078125,0.095796734710492,0,0.520415105424993,0.0690589691086303,0.658935546875,0.318965517241379,0.956896551724138,0.0587521217332325,0.741379310344828,0.139867593325589,0,0.797236245250161,0.15316377207891,0.0944718070652174,0.01953125,0.126953125,0.0183516303798599,0.0470116012699061,0,0.635585630740575,0.0979481050988598,0.0020948713160197,0,0.232422684003924,0.0216687591601907
QSAR-TID-10844,DT,SMT,166,1024,28,16.8674698795181,0.0032177937778382,4.2462572342547E-19,0.206871815216847,0.0233513591907381,0.0005523553175741,0.0005523553175741,0.0005523553175741,0.0004997464321521,7.70371977754894E-34,0.0334319426847469,0.0036873063623062,6.16867469879518,0.644578313253012,0.1044921875,0.0725127337748801,0,0.305840534430252,0.0497981663057854,0.618593514683735,0.566265060240964,0.951807228915663,0.0541374347695281,0.186746987951807,0.121595033232149,0,0.812307797945463,0.146740603156371,0.0838008996212121,0.0068359375,0.125,0.0315716795624865,0.0341499274684657,0,0.659843958603007,0.0966485318609862,0.0002162879700048,0,0.0217721771840433,0.001736705423088
QSAR-TID-10856,DT,SG,121,1024,8,6.61157024793388,0.0055627257936669,1.20565652377947E-19,0.0642483903632633,0.014285481304765,0.0002333323243138,0.0002333323243138,0.0002333323243138,0.0003252825005476,7.70371977754894E-34,0.0091706293683866,0.001042831603636,8.46280991735537,0.504132231404959,0.0595703125,0.104530989331351,0.0007191629946927,0.611706553844254,0.110598433890882,0.567778279958678,0.528925619834711,0.917355371900826,0.0823964664782635,0.413223140495868,0.0975332166640021,0,0.713240796986395,0.118470459809703,0.06572265625,0,0.123046875,0.037782798433887,0.0162006997943697,0,0.304893906470145,0.0388193807737359,0.0006909906623076,0,0.0141190715010053,0.002582470592149
QSAR-TID-10929,DT,SMT,154,1024,18,11.6883116883117,0.0044234339638163,4.38592493721456E-20,0.255373500294332,0.0304590783814062,0.0009412978377999,0.0009412978377999,0.0009412978377999,0.0006381870134927,0,0.0353637647860757,0.0039168760871741,6.64935064935065,0.668831168831169,0.1005859375,0.0989981040775721,0,0.487667687517512,0.0811091820694561,0.632603236607143,0.577922077922078,0.941558441558442,0.0596549464621202,0.194805194805195,0.0926619085381025,0,0.501596070106734,0.119029996011126,0.0926393995098039,0.0087890625,0.12890625,0.0267224527175133,0.0220979410672984,0,0.260862498610317,0.048202729599399,0.0016747931774552,0,0.220608831800497,0.0179754298784734
QSAR-TID-10939,DT,GN,81,1024,19,23.4567901234568,0,0,0,0,0,0,0,0.0010790638339801,1.62431516298052E-33,0.0419390291624917,0.0064601044125858,12.641975308642,0.802469135802469,0.0634765625,0.105947411238006,0,0.426098748335676,0.0721413615533951,0.732819733796296,0.160493827160494,0.901234567901235,0.162297835558761,0.0740740740740741,0.0547592739212853,0,1,0.139854972747862,0.09945068359375,0.05078125,0.126953125,0.01370577756269,0.0216823345344984,0,1,0.120294644601432,0.0008475399462675,0,0.0601476414504347,0.0067403970044464
QSAR-TID-10967,DT,WC,101,1024,9,8.91089108910891,0.0017809548712853,3.28887709681299E-21,0.0449691104999526,0.008813927484963,8.00879564022542E-05,8.00879564022542E-05,8.00879564022542E-05,7.60917191201742E-05,0,0.0019987545898894,0.0002948145837382,10.1386138613861,0.742574257425743,0.0732421875,0.102641847009221,0,0.570693210018952,0.0959449992498479,0.640741027227723,0.603960396039604,0.940594059405941,0.0506054752767187,0.920792079207921,0.169516199271786,0,0.665208423599242,0.150433223481738,0.08861328125,0,0.126953125,0.0281220337130869,0.0391009810912006,0,0.235547132363236,0.0569612974527677,0.0001171918822715,0,0.0028677326857487,0.0004288968252627
QSAR-TID-10983,SVR,RO,119,1024,19,15.9663865546218,0.0129036513910987,1.63252745387115E-19,0.248004345970277,0.042272280956972,0.0019384336057945,0.0019384336057945,0.0019384336057945,0.001388601765011,0,0.0387693860449934,0.0050494885531676,8.60504201680672,0.403361344537815,0.046875,0.115884981908277,0.0009531914524859,0.509985911128404,0.0950280417618054,0.533679096638655,0.504201680672269,0.873949579831933,0.0614526184813787,0.563025210084034,0.170724990447152,0,0.933038797762712,0.185147707572024,0.065967624470339,0,0.1416015625,0.0392995771800412,0.0462789797789024,0,0.568882883764148,0.0960057703264854,0.0034335738554779,0,0.216232604129006,0.0235128555642022
QSAR-TID-11056,MLP,RU,41,1024,7,17.0731707317073,0.0171354402615923,4.68646322914702E-19,0.129191723198152,0.031748185363558,0.0012769865069867,0.0012769865069867,0.0012769865069867,0.001261254619773,6.3250826258795E-32,0.012268091108067,0.0024281766088396,24.9756097560976,0.560975609756098,0.0224609375,0.151777038796852,0,0.453947287889515,0.115841687354855,0.521198551829268,0.51219512195122,0.829268292682927,0.0313717073113752,0.682926829268293,0.278873973445238,0,0.859512976433171,0.223037117168418,0.0318359375,0,0.0703125,0.019319515373161,0.0805709216361138,0,0.738762556657008,0.154856904199527,0.0049994648389384,0,0.0487144687938617,0.0124521347401502
QSAR-TID-11094,DT,WC,192,1024,24,12.5,0.0378487398058803,7.87140747203967E-19,0.333579305110685,0.0536551505816334,0.0042964081472479,0.0042964081472479,0.0042964081472479,0.0032774820310159,1.23259516440783E-32,0.0788530622054028,0.0085189109602518,5.33333333333333,0.364583333333333,0.068359375,0.0978938860989205,0,0.465451247113351,0.0816516857243439,0.521703084309896,0.5,0.848958333333333,0.039317146234095,0.630208333333333,0.148064237246254,0,0.610981074873474,0.115322321463147,0.0582051701570681,0.0009765625,0.0966796875,0.0220071525585031,0.0253875182627625,0,0.306622278872885,0.0405041547618524,0.0040004485791323,0,0.306622278872885,0.0313513188126436
QSAR-TID-11107,XG,GN,85,1024,12,14.1176470588235,0.0181169941920715,6.55000258290745E-20,0.243848360406939,0.0491666098701185,0.0027171415278981,0.0027171415278981,0.0027171415278981,0.0014826655487777,1.83266711976513E-10,0.0166271394421485,0.0036848507906299,12.0470588235294,0.529411764705882,0.0439453125,0.124969180353844,0,0.455038017956351,0.0945898108731526,0.518301930147059,0.494117647058824,0.882352941176471,0.0631011265922916,0.611764705882353,0.153375462169221,0.0050435198580464,0.88422740473151,0.180071686461983,0.0440266927083333,0,0.0947265625,0.0239928404522451,0.0414549417482569,1.51884060568022E-05,0.781858103278221,0.117553182422944,0.0046165109559431,0,0.123640910245709,0.0209124742125687
QSAR-TID-11113,DT,WC,94,1024,12,12.7659574468085,0.0077648917416814,4.30461229062002E-20,0.155078681999312,0.0277427954559697,0.000821768342411,0.000821768342411,0.000821768342411,0.0008353563701986,1.23259516440783E-32,0.0193320512128145,0.0032385203407426,10.8936170212766,0.521276595744681,0.0478515625,0.128101114363041,0,0.453796485752938,0.0846744433836275,0.51616522606383,0.5,0.872340425531915,0.0406241179907508,0.606382978723404,0.218819526468111,0,0.763376340089823,0.184608737675112,0.052776377688172,0,0.09375,0.0213303491233741,0.0543916993563852,0,0.443300771918041,0.0862749155092374,6.60314074479692E-05,0,0.0013691244359589,0.0001853682523183
QSAR-TID-11209,XG,GN,95,1024,9,9.47368421052632,0,0,0,0,0,0,0,4.0608009185592E-05,7.70371977754894E-34,0.0006485758100124,0.0001053186763307,10.7789473684211,0.768421052631579,0.0712890625,0.102618738880556,0,0.402528455926824,0.0757542107160524,0.635629111842105,0.578947368421053,0.926315789473684,0.0614916299396564,0.789473684210526,0.171406948890223,0,0.909090876044348,0.198004545658391,0.0991418716755319,0.0322265625,0.138671875,0.0174220976807514,0.0630002118361413,0,0.82644622090708,0.141031835071436,0.0001135546977856,0,0.0041781121468511,0.0004725212379331
QSAR-TID-11281,XG,GN,43,1024,8,18.6046511627907,0.030014377321135,1.41637253098794E-19,0.237651450242729,0.0618849186512104,0.0046415422081059,0.0046415422081059,0.0046415422081059,0.0024106232549501,3.25979821817045E-34,0.0335391780606756,0.0057270814391928,23.8139534883721,0.558139534883721,0.0234375,0.1680336987788,0.0044656271139767,0.674824502371414,0.111014298856676,0.535019985465116,0.511627906976744,0.930232558139535,0.0637859848116553,0.558139534883721,0.22469822531838,0,0.761882600286902,0.195634663991877,0.0384114583333333,0,0.0849609375,0.0211710042702628,0.0563592641321928,0,0.40517450672477,0.0953149048237373,0.0056334593968568,0,0.083169828309702,0.0174970644615229
QSAR-TID-11299,BG,GN,68,1024,8,11.7647058823529,0.0085485537140229,0,0.125704616812385,0.0253390965806489,0.0007057053829555,0.0007057053829555,0.0007057053829555,0.0007374276185837,3.08148791101958E-33,0.0114213186870997,0.0021886894487106,15.0588235294118,0.617647058823529,0.041015625,0.153034169483558,0,0.675842856333369,0.148824298472023,0.520881204044118,0.5,0.882352941176471,0.0521391792561072,0.602941176470588,0.110614284578688,0,0.422578430959789,0.0912808242937364,0.0516557835820896,0.0009765625,0.0908203125,0.024396379917677,0.0175770002407293,0,0.113219817686212,0.0232030206209103,0.0038161016762134,0,0.138817038646374,0.0181289734392865
QSAR-TID-11361,MLP,WC,79,1024,12,15.1898734177215,0,0,0,0,0,0,0,7.81236366132742E-05,5.62616603970562E-33,0.0022697495357063,0.0003305374448801,12.9620253164557,0.810126582278481,0.0625,0.114806328737165,0,0.531878971460241,0.0821894367426394,0.734387361550633,0.189873417721519,0.962025316455696,0.108267537955736,0.126582278481013,0.0863385488444863,0,0.64867324858344,0.15112493543373,0.0990209334935897,0.0244140625,0.1318359375,0.01804288676686,0.0174295056284975,0,0.394711024214049,0.0527946798808849,0.0005266759017081,0,0.0306974317493557,0.0035342641198285
QSAR-TID-11567,DT,WC,76,1024,6,7.89473684210526,0.0062498171943148,1.327600310588E-19,0.11064270716998,0.0235555575436173,0.0005866236602163,0.0005866236602163,0.0005866236602163,0.0003486041127809,3.1652868636381E-34,0.0050563392869601,0.000938978958083,13.4736842105263,0.565789473684211,0.0419921875,0.122530589186046,0.0015480410145485,0.375214019680331,0.0836506931199623,0.537739000822368,0.513157894736842,0.934210526315789,0.0638524883861379,0.539473684210526,0.171277249348522,0,0.833989099843645,0.197695794216406,0.0555598958333333,0,0.107421875,0.0313543991806855,0.0416250304668365,0,0.480368196584344,0.097630008981467,0.001361961782927,0,0.0443972712852721,0.0067849516565199
QSAR-TID-11569,DT,SG,120,1024,44,36.6666666666667,0.0009819272682209,3.18181808104907E-19,0.0294578180466289,0.0051933740389305,2.77105556190789E-05,2.77105556190789E-05,2.77105556190789E-05,0.0001042532937376,0,0.0033336620695557,0.0003842756057826,8.53333333333333,0.725,0.0849609375,0.0856573041985309,0,0.321944141253841,0.0692051733153924,0.669498697916667,0.583333333333333,0.925,0.0505668250907483,0.25,0.134191069340322,0,0.801185097307819,0.174129530066782,0.0964334952731092,0.0029296875,0.1611328125,0.0267835879825518,0.0465699324575876,0,0.641897560148139,0.11203315807371,5.79376445309501E-05,0,0.0010440609194046,0.0001504647863819
QSAR-TID-11637,DT,SMT,96,1024,34,35.4166666666667,1.56154465666198E-17,1.10682981951462E-33,3.7477071759887E-16,7.33398945902848E-17,5.56655376687952E-33,5.56655376687952E-33,5.56655376687952E-33,0.0001187981256807,0,0.0060695495047891,0.0006486370079257,10.6666666666667,0.760416666666667,0.0712890625,0.106757410973118,0,0.560286317919049,0.101351625399048,0.727264404296875,0.260416666666667,0.9375,0.0693406461348647,0.21875,0.0744382444526495,0,0.821940249157679,0.140456604723861,0.0911287006578947,0.013671875,0.1318359375,0.023915395612614,0.0189053443285498,0,0.431352646326714,0.0527612031051759,0.0002818832301458,0,0.0097600614774368,0.0013384643844506
QSAR-TID-11639,DT,SG,201,1024,29,14.4278606965174,0.0038843085291748,7.40507353698725E-20,0.231528268354562,0.0253346448087329,0.0006537388254708,0.0006537388254708,0.0006537388254708,0.0004048586192995,9.32150093083422E-32,0.0280282128074104,0.0027790344008227,5.09452736318408,0.666666666666667,0.130859375,0.0915326483575033,0,0.590506525258393,0.0952414720998203,0.637845926616915,0.597014925373134,0.945273631840796,0.0659019832613246,0.288557213930348,0.133768964750313,0,0.669554811947119,0.147063067589262,0.0831982421875,0.0107421875,0.126953125,0.0321783745952644,0.0293769865313778,0,0.436458203705347,0.061772687079359,0.0003098318678335,0,0.0426454406080138,0.0031057181377818
QSAR-TID-11692,MLP,SMT,98,1024,15,15.3061224489796,0.0371141605316037,6.8440666814279E-19,0.313731387299484,0.0747419467018603,0.0069068158495985,0.0069068158495985,0.0069068158495985,0.0041317773676048,4.79648714909526E-34,0.0647051414810891,0.0109996594325902,10.4489795918367,0.489795918367347,0.046875,0.105544388664281,0.0011591561398036,0.323766525744621,0.0621347359952972,0.611716757015306,0.591836734693878,0.959183673469388,0.0539612256530391,0.857142857142857,0.20568005043917,0,0.915304606591642,0.238659683018767,0.033031974871134,0,0.08984375,0.0198250657622083,0.0595734709880966,0,0.788656751287614,0.127075808708158,0.0139481926527038,0,0.296453393919781,0.048643628769114
QSAR-TID-11784,DT,RO,65,1024,12,18.4615384615385,0.0060457883882743,3.2660147883607E-19,0.196488122618913,0.0296196575226487,0.0009003783749677,0.0009003783749677,0.0009003783749677,0.0007431615215782,7.70371977754894E-34,0.0171180702246334,0.0025660727444843,15.7538461538462,0.6,0.0380859375,0.125441191356746,0,0.573042223805453,0.107838913224179,0.538356370192308,0.507692307692308,0.969230769230769,0.0569313723060137,0.646153846153846,0.131469810122532,0,0.728958331052991,0.144884228715483,0.0572509765625,0,0.1083984375,0.027079789485263,0.0240708902037807,0,0.199833773653302,0.040202648115396,0.0015336243369937,0,0.0678907073419609,0.0086074658148025
QSAR-TID-11843,DT,WC,84,1024,20,23.8095238095238,0,0,0,0,0,0,0,8.77522815637302E-05,2.04468865872913E-37,0.0019778237179808,0.0003228678445721,12.1904761904762,0.80952380952381,0.06640625,0.104513994280018,0,0.365103678181551,0.0699842400143521,0.732654389880952,0.166666666666667,0.904761904761905,0.159659328344578,0.0714285714285714,0.0932620447802256,0,1,0.193348095259582,0.0989622552710843,0.056640625,0.1259765625,0.0135893472169944,0.0434801720239552,0,1,0.14705626885827,0.0006190848876954,0,0.0327590529734768,0.0036973581005423
QSAR-TID-11873,MLP,GN,115,1024,21,18.2608695652174,0.0070455985527452,1.68347034364011E-19,0.148292678898818,0.0252366027382616,0.0006809884365807,0.0006809884365807,0.0006809884365807,0.0006364797604975,6.95270896863474E-35,0.0201095485714625,0.0025911921601809,8.90434782608696,0.704347826086957,0.0791015625,0.106587736560572,0,0.506845814265725,0.0870311932508978,0.62094089673913,0.582608695652174,0.921739130434783,0.0585108346805286,0.669565217391304,0.17836969096964,0,0.960731765865069,0.205314957724826,0.0938956277412281,0.005859375,0.1376953125,0.0244967944387766,0.0472141391339005,0,0.923005525942213,0.105787035398523,0.0020206121962865,0,0.0988843226441747,0.0124148290036386
